s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
id,Country,City,Line,Phase,Start year,End year,RR?,Length,TunnelPer,Tunnel,Elevated,Atgrade,Stations,"Platform Length 
(Meters)",Source1,Cost,Currency,Year,PPP rate,Real cost,"Cost/km
 (Millions)",Cheap?,Clength,Ctunnel,Anglo?,Inflation Index,Real cost (2025 dollars),Cost/km (2025 dollars),Source2,Reference,,
7904,CN,Beijing,Line 7,Line 7 Phase 1,2009,2014,0,23.7,100.00%,23.7,0,0,21,,Plan,"16,000.00",CNY,2014,0.2660,4256.00,179.6,0,0,0,0,1.360648571,"5,790.9",244.3,Media,http://bj.bendibao.com/news/20141120/171344.shtm,,
,CN,Beijing,Line 6,Line 6 Phase 2,2011,2014,0,12.4,100%,12.4,,,8,156,,"6,000.00",CNY,2013,0.273,1638.00,132.1,0,0,0,0,1.382720845,"2,264.9",182.7,,http://politics.people.com.cn/n/2014/1105/c70731-25980932.html,,
7643,CN,Beijing,Line 14,Line 14 East,2010,2015,0,31.4,100.00%,31.4,0,0,23,,Media,,CNY,2012,0.2808,,,0,0,0,0,1.402974381,,,Media,http://www.mtr.bj.cn/article/5d510c13ebb1a36f5ef598dd.html; https://baike.baidu.com/item/%E5%8C%97%E4%BA%AC%E5%9C%B0%E9%93%8114%E5%8F%B7%E7%BA%BF#reference-[2]-1443669-wrap,,
8144,CN,Beijing,Line 8,Line 8 Phase 3 South,2014,2018,0,13,100.00%,13.0,0,0,11,,Measured,,CNY,2014,0.2660,,,0,0,0,0,1.360648571,,,Media,https://www.bjsubway.com/news/ghjs/2013-12-30/1316.html,,
7785,CN,Beijing,Line 8,Line 8 Phase 4,2016,2018,0,3.4,29.08%,0.9886,2.414,0,2,,Wiki,"3,420.00",CNY,2015,0.2580,882.36,259.5,0,0,0,0,1.359035428,"1,199.2",352.7,Media,https://zh.wikipedia.org/wiki/%E5%8C%97%E4%BA%AC%E5%9C%B0%E9%93%818%E5%8F%B7%E7%BA%BF#%E4%B8%89%E6%9C%9F%E5%8F%8A%E5%9B%9B%E6%9C%9F%E5%B7%A5%E7%A8%8B,,
7985,CN,Beijing,Daxing Airport Express,Daxing Airport Express Phase 1,2016,2019,0,44,,,#N/A,#N/A,3,,Plan,"27,820.00",CNY,2019,0.2380,6621.16,150.5,0,0,0,0,1.259947899,"8,342.3",189.6,Plan,http://www.tzxm.gov.cn/flfg/law/201912/t20191220_12825.html,,
7648,CN,Beijing,Capital Airport Express,Capital Airport Express west extenion,2016,2020,0,1.83,100%,1.83,,,1,68,,"1,800.00",CNY,2018,0.2370,426.60,233.1,0,0,0,0,1.28277786,547.2,299.0,Media,https://new.qq.com/omn/20210301/20210301A0E4JW00.html,,
7816,CN,Beijing,Line 7,Line 7 Phase 2 (Eastern Extension),2016,2020,0,17.2,87.21%,15,0,0,9,,Plan,"15,330.00",CNY,2016,0.2510,3847.83,223.7,0,0,0,0,1.342104605,"5,164.2",300.2,Media,https://zh.wikisource.org/zh-hans/%E5%8C%97%E4%BA%AC%E5%B8%82%E5%9F%8E%E5%B8%82%E8%BD%A8%E9%81%93%E4%BA%A4%E9%80%9A%E7%AC%AC%E4%BA%8C%E6%9C%9F%E5%BB%BA%E8%AE%BE%E8%A7%84%E5%88%92%EF%BC%882015%EF%BD%9E2021%E5%B9%B4%EF%BC%89,,
7795,CN,Beijing,Line 25,Line 25 Phase 2 (Fangshan Northern Extension),2017,2020,0,5,,,#N/A,#N/A,4,,Plan,"4,860.00",CNY,2015,0.2580,1253.88,250.8,0,0,0,0,1.359035428,"1,704.1",340.8,Media,https://zh.wikisource.org/zh-hans/%E5%8C%97%E4%BA%AC%E5%B8%82%E5%9F%8E%E5%B8%82%E8%BD%A8%E9%81%93%E4%BA%A4%E9%80%9A%E7%AC%AC%E4%BA%8C%E6%9C%9F%E5%BB%BA%E8%AE%BE%E8%A7%84%E5%88%92%EF%BC%882015%EF%BD%9E2021%E5%B9%B4%EF%BC%89,,
7794,CN,Beijing,Line 16,Line 16,2013,2021,0,49.8,100.00%,49.8,0,0,29,,Media,"49,500",CNY,2013,0.2730,13513.50,271.4,0,0,0,0,1.382720845,"18,685.4",375.2,Media,http://www.bjnews.com.cn/news/2016/11/25/424943.html; https://baijiahao.baidu.com/s?id=1633332748114018963&wfr=spider&for=pc,,
7776,CN,Beijing,Line 3,Line 3 Phase 1+2,2016,2021,0,37.4,55.61%,20.8,0,0,27,,Plan,"41,500.00",CNY,2015,0.2580,10707.00,286.3,0,0,0,0,1.359035428,"14,551.2",389.1,Plan,http://www.gov.cn/xinwen/2018-02/18/content_5267552.htm; https://zh.m.wikisource.org/zh-hans/%E5%8C%97%E4%BA%AC%E5%B8%82%E5%9F%8E%E5%B8%82%E8%BD%A8%E9%81%93%E4%BA%A4%E9%80%9A%E7%AC%AC%E4%BA%8C%E6%9C%9F%E5%BB%BA%E8%AE%BE%E8%A7%84%E5%88%92%EF%BC%882015%EF%BD%9E2021%E5%B9%B4%EF%BC%89,,
7777,CN,Beijing,Line 12,Line 12,2017,2021,0,29.2,100.00%,29.2,0,0,21,,Plan,"32,400.00",CNY,2015,0.2580,8359.20,286.3,0,0,0,0,1.359035428,"11,360.4",389.1,Media,https://zh.wikisource.org/zh-hans/%E5%8C%97%E4%BA%AC%E5%B8%82%E5%9F%8E%E5%B8%82%E8%BD%A8%E9%81%93%E4%BA%A4%E9%80%9A%E7%AC%AC%E4%BA%8C%E6%9C%9F%E5%BB%BA%E8%AE%BE%E8%A7%84%E5%88%92%EF%BC%882015%EF%BD%9E2021%E5%B9%B4%EF%BC%89,,
7792,CN,Beijing,Line 19,Line 19 Phase 1,2017,2021,0,22.4,100.00%,22.4,0,0,10,,Plan,"22,180.00",CNY,2015,0.2580,5722.44,255.5,0,0,0,0,1.359035428,"7,777.0",347.2,Media,https://zh.wikisource.org/zh-hans/%E5%8C%97%E4%BA%AC%E5%B8%82%E5%9F%8E%E5%B8%82%E8%BD%A8%E9%81%93%E4%BA%A4%E9%80%9A%E7%AC%AC%E4%BA%8C%E6%9C%9F%E5%BB%BA%E8%AE%BE%E8%A7%84%E5%88%92%EF%BC%882015%EF%BD%9E2021%E5%B9%B4%EF%BC%89,,
7760,CN,Beijing,Line 28,Line 28,2017,2021,0,8.777,100.00%,8.777,0,0,9,,Media,"12,750.00",CNY,2019,0.2380,3034.50,345.7,0,0,0,0,1.259947899,"3,823.3",435.6,Media,http://www.tzxm.gov.cn/flfg/law/201912/t20191220_12825.html; https://new.qq.com/rain/a/20200812A0UGAJ00,,
7769,CN,Beijing,Line 11,Line 11 West,2019,2021,0,4.2,100%,4.2,,,4,138,,"5,715.00",CNY,2020,0.2390,1365.89,325.2,0,0,0,0,1.244593545,"1,700.0",404.8,Trade,http://www.rail-transit.com/project/show.php?itemid=360,,
7824,CN,Beijing,Line 27,Line 27 Phase 2 (Changping Southern Extension),2019,2021,0,16.6,,,#N/A,#N/A,8,,Plan,"14,230.00",CNY,2015,0.2580,3671.34,221.2,0,0,0,0,1.359035428,"4,989.5",300.6,Media,https://zh.wikisource.org/zh-hans/%E5%8C%97%E4%BA%AC%E5%B8%82%E5%9F%8E%E5%B8%82%E8%BD%A8%E9%81%93%E4%BA%A4%E9%80%9A%E7%AC%AC%E4%BA%8C%E6%9C%9F%E5%BB%BA%E8%AE%BE%E8%A7%84%E5%88%92%EF%BC%882015%EF%BD%9E2021%E5%B9%B4%EF%BC%89,,
7635,CN,Beijing,Line 8,Line 8 Phase 3 North,2019,2021,0,3.6,100.00%,3.6,0,0,3,,Media,,CNY,2020,0.2390,,,0,0,0,0,1.244593545,,,Media,https://www.bjsubway.com/news/ghjs/2013-12-30/1316.html,,
7793,CN,Beijing,Line 17,Line 17,2015,2022,0,49.7,100%,49.7,,,20,184,,"51,085.00",CNY,2019,0.2380,12158.23,244.6,0,0,0,0,1.259947899,"15,318.7",308.2,Trade,http://www.rail-transit.com/project/show.php?itemid=92,,
7883,CN,Beijing,Line 13,Line 13A,2019,2022,0,30.2,60.26%,18.2,12.08,0,18,,Plan,"23,960.00",CNY,2019,0.2380,5702.48,188.8,0,0,0,0,1.259947899,"7,184.8",237.9,Plan,http://www.tzxm.gov.cn/flfg/law/201912/t20191220_12825.html; https://baijiahao.baidu.com/s?id=1636643464335769195&wfr=spider&for=pc,,
8129,CN,Beijing,Line 13,Line 13B,2019,2022,0,32.2,31.99%,10.3,12.11,10.108,15,,Plan,"12,640.00",CNY,2019,0.2380,3008.32,93.4,0,0,0,0,1.259947899,"3,790.3",117.7,Plan,http://www.tzxm.gov.cn/flfg/law/201912/t20191220_12825.html,,
7864,CN,Beijing,Line 22,Line 22,2019,2022,0,78.6,62.00%,48.5,0,0,20,,Plan,"63,930.00",CNY,2019,0.2380,15215.34,193.6,0,0,0,0,1.259947899,"19,170.5",243.9,Plan,http://www.tzxm.gov.cn/flfg/law/201912/t20191220_12825.html,,
,CN,Beijing,Line M101,Line M101,2022,2027,0,19,100%,19,,,14,138,,"18,753.93",CNY,2021,0.2390,4482.19,235.9,0,0,0,0,1.188745987,"5,328.2",280.4,,https://web.archive.org/web/20220515142603/https://www.rails.cn/download/2022/20220418_%E9%99%84%E4%BB%B61%EF%BC%9A%E5%8C%97%E4%BA%AC%E8%BD%A8%E9%81%93%E4%BA%A4%E9%80%9AM101%E7%BA%BF%E4%B8%80%E6%9C%9F%E5%B7%A5%E7%A8%8B%E7%8E%AF%E5%A2%83%E5%BD%B1%E5%93%8D%E6%8A%A5%E5%91%8A%E4%B9%A6%EF%BC%88%E5%BE%81%E6%B1%82%E6%84%8F%E8%A7%81%E7%A8%BF%EF%BC%89.pdf,,
7642,CN,Beijing,Line 14,Line 14 West,2010,,0,12.4,59.68%,7.4,4.565,0.519,7,,Media,,CNY,2012,0.2808,,,0,0,0,0,1.402974381,,,Media,http://www.mtr.bj.cn/article/5d510c13ebb1a36f5ef598dd.html; https://baike.baidu.com/item/%E5%8C%97%E4%BA%AC%E5%9C%B0%E9%93%8114%E5%8F%B7%E7%BA%BF#reference-[2]-1443669-wrap,,
7986,CN,Beijing,Daxing Airport Express,Daxing Airport Express Phase 2,2019,,0,3.5,,,#N/A,#N/A,2,,Plan,"4,040.00",CNY,2019,0.2380,961.52,274.7,0,0,0,0,1.259947899,"1,211.5",346.1,Plan,http://www.tzxm.gov.cn/flfg/law/201912/t20191220_12825.html,,
,CN,Beijing,Yanfang Branch,Yanfang Branch,2020,,0,6.015,0%,0,,,3,117,,"4,500.00",CNY,2020,0.2390,1075.50,178.8,0,0,0,0,1.244593545,"1,338.6",222.5,,http://www.rail-transit.com/project/show.php?itemid=525,,
,CN,Changchun,Line 1,Line 1 South Extension,2010,2019,0,8,100%,8,,,6,117,,"5,520.00",CNY,2015,0.258,1424.16,178.0,0,0,0,0,1.359035428,"1,935.5",241.9,,https://zfxxgk.ndrc.gov.cn/web/iteminfo.jsp?id=320,,
,CN,Changchun,New Beihu Line,New Beihu Line,2010,2019,0,13.4,0%,0,,,13,55,,"4,210.00",CNY,2015,0.258,1086.18,81.1,0,0,0,0,1.359035428,"1,476.2",110.2,,https://zfxxgk.ndrc.gov.cn/web/iteminfo.jsp?id=320,,
,CN,Changchun,Line 2,Line 2 Western Extension,2015,2019,0,5.3,100%,5.3,,,3,117,,"3,350.00",CNY,2017,0.239,800.65,151.1,0,0,0,0,1.314109416,"1,052.1",198.5,,https://zfxxgk.ndrc.gov.cn/web/iteminfo.jsp?id=320,,
,CN,Changchun,Line 2,Line 2,,2020,0,22.8,100%,22.8,,,19,117,,"15,400.00",CNY,2020,0.239,3680.60,161.4,0,0,0,0,1.244593545,"4,580.9",200.9,,http://www.rail-transit.com/project/show.php?itemid=231,,
8056,CN,Changchun,Line 2,Line 2 Eastern Extension,2019,2025,0,9.1,100.00%,9.1,0,0,5,,Plan,"5,131.00",CNY,2018,0.2370,1216.05,133.6,0,0,0,0,1.28277786,"1,559.9",171.4,Plan,https://www.ndrc.gov.cn/xxgk/zcfb/tz/201812/W020190905514226164270.pdf,,
8115,CN,Changchun,Line 9,Line 9 (Konggang),2019,2025,0,28.2,49.29%,13.9,0,0,8,,Plan,"12,640.00",CNY,2018,0.2370,2995.68,106.2,0,0,0,0,1.28277786,"3,842.8",136.3,Plan,https://www.ndrc.gov.cn/xxgk/zcfb/tz/201812/W020190905514226164270.pdf,,
7963,CN,Changchun,Line 7,Line 7 Phase 1,2020,2025,0,22.5,100.00%,22.5,0,0,19,,Plan,"15,583.00",CNY,2018,0.2370,3693.17,164.1,0,0,0,0,1.28277786,"4,737.5",210.6,Plan,https://www.ndrc.gov.cn/xxgk/zcfb/tz/201812/W020190905514226164270.pdf; https://baike.baidu.com/item/%E9%95%BF%E6%98%A5%E8%BD%A8%E9%81%93%E4%BA%A4%E9%80%9A7%E5%8F%B7%E7%BA%BF/17545289,,
7889,CN,Changchun,Line 5,Line 5 Phase 1,2021,,0,19.567,100%,19.567,,,18,117,,"20,000.00",CNY,2019,0.2380,4760.00,243.3,0,0,0,0,1.259947899,"5,997.4",306.5,Plan,http://www.rail-transit.com/project/show.php?itemid=531,,
8138,CN,Changchun,Line 3,Line 3 Southern Extension,,,0,3,26.67%,0.8,0,0,2,,Plan,839.00,CNY,2018,0.2370,198.84,66.3,0,0,0,0,1.28277786,255.1,85.0,Plan,https://www.ndrc.gov.cn/xxgk/zcfb/tz/201812/W020190905514226164270.pdf,,
8097,CN,Changchun,Line 4,Line 4 Southern Extension,,,0,4,0.00%,0,0,0,6,,Plan,"2,013.00",CNY,2018,0.2370,477.08,119.3,0,0,0,0,1.28277786,612.0,153.0,Plan,https://www.ndrc.gov.cn/xxgk/zcfb/tz/201812/W020190905514226164270.pdf,,
8008,CN,Changchun,Line 6,Line 6,,,0,29.7,100.00%,29.7,0,0,22,,Plan,"19,549.00",CNY,2018,0.2370,4633.11,156.0,0,0,0,0,1.28277786,"5,943.3",200.1,Plan,https://www.ndrc.gov.cn/xxgk/zcfb/tz/201812/W020190905514226164270.pdf,,
,CN,Changsha,First,First,2008,2015,0,45.92,97%,44.61,,,32,117,,"22,171.00",CNY,2012,0.281,6230.05,135.7,0,0,0,0,1.402974381,"8,740.6",190.3,,http://www.chinanews.com/gn/news/2009/02-11/1558424.shtml,,
,CN,Changsha,Line 2,Line 2 Phase 2,2011,2015,0,21.926,100%,21.926,,,19,117,,"11,900.00",CNY,2013,0.273,3248.70,148.2,0,0,0,0,1.382720845,"4,492.0",204.9,,http://www.hncsmtr.com/jsdt/gcgk/2033/14944654790008899_1.html,https://www.sohu.com/a/237588900_683466,
8064,CN,Changsha,Line 2,Line 2 West Extension Phase 1,2012,2015,0,4.5,,,#N/A,#N/A,4,,Plan,"2,466.00",CNY,2012,0.2808,692.45,153.9,0,0,0,0,1.402974381,971.5,215.9,Plan,https://www.ndrc.gov.cn/fzggw/jgsj/zcs/sjdt/201212/t20121224_1145294.html,,
7993,CN,Changsha,Line 3,Line 3 Phase 1,2012,2016,0,35.6,,,#N/A,#N/A,25,,Plan,"23,628.00",CNY,2017,0.2390,5647.09,158.6,0,0,0,0,1.314109416,"7,420.9",208.5,Plan,https://www.ndrc.gov.cn/fzggw/jgsj/zcs/sjdt/201212/t20121224_1145294.html,,
8003,CN,Changsha,Line 4,Line 4 Phase 1,2013,2017,0,33.5,,,#N/A,#N/A,24,,Plan,"21,938.00",CNY,2012,0.2808,6160.19,183.9,0,0,0,0,1.402974381,"8,642.6",258.0,Plan,https://www.ndrc.gov.cn/fzggw/jgsj/zcs/sjdt/201212/t20121224_1145294.html,,
7961,CN,Changsha,Line 5,Line 5 Phase 1,2014,2021,0,22.7,100.00%,22.7,0,0,18,117,Plan,"16,393.00",CNY,2012,0.2808,4603.15,202.8,0,0,0,0,1.402974381,"6,458.1",284.5,Plan,https://www.ndrc.gov.cn/fzggw/jgsj/zcs/sjdt/201212/t20121224_1145294.html,,
8067,CN,Changsha,Line 1 North Extension,Line 1 North Extension Phase 1,2017,2021,0,9.93,54.38%,5.4,0,0,5,117,Plan,"6,111.00",CNY,2017,0.2390,1460.53,147.1,0,0,0,0,1.314109416,"1,919.3",193.3,Plan,https://www.ndrc.gov.cn/xxgk/zcfb/ghwb/201703/t20170323_962232.html,,
8018,CN,Changsha,Line 2,Line 2 West Extension,2017,2021,0,14.72,78.26%,11.52,0,0,11,,Plan,"9,513.00",CNY,2017,0.2390,2273.61,154.5,0,0,0,0,1.314109416,"2,987.8",203.0,Plan,https://www.ndrc.gov.cn/xxgk/zcfb/ghwb/201703/W020190905497919692262.pdf,,
7833,CN,Changsha,Line 6,Line 6 Central,2017,2021,0,26.5,100.00%,26.5,0,0,20,,Plan,"22,360.00",CNY,2017,0.2390,5344.04,201.7,0,0,0,0,1.314109416,"7,022.7",265.0,Plan,https://www.ndrc.gov.cn/xxgk/zcfb/ghwb/201703/W020190905497919692262.pdf,,
7841,CN,Changsha,Line 7,Line 7 Phase 1,2017,2021,0,21.6,100.00%,21.6,0,0,16,,Plan,"18,132.00",CNY,2017,0.2390,4333.55,200.6,0,0,0,0,1.314109416,"5,694.8",263.6,Plan,https://www.ndrc.gov.cn/xxgk/zcfb/ghwb/201703/W020190905497919692262.pdf,,
8104,CN,Changsha,Line 4,Line 4 North Extension,2018,2022,0,14.26,14.45%,2.06,0,0,8,,Plan,"6,831.00",CNY,2017,0.2390,1632.61,114.5,0,0,0,0,1.314109416,"2,145.4",150.5,Plan,https://www.ndrc.gov.cn/xxgk/zcfb/ghwb/201703/W020190905497919692262.pdf,,
7880,CN,Changsha,Line 5,Line 5 South Extension,2018,2022,0,8.43,100.00%,8.43,0,0,7,,Plan,"6,727.00",CNY,2017,0.2390,1607.75,190.7,0,0,0,0,1.314109416,"2,112.8",250.6,Plan,https://www.ndrc.gov.cn/xxgk/zcfb/ghwb/201703/W020190905497919692262.pdf,,
7913,CN,Changsha,Line 6,Line 6 West,2018,2022,0,10.05,100.00%,10.05,0,0,7,,Plan,"7,565.00",CNY,2017,0.2390,1808.04,179.9,0,0,0,0,1.314109416,"2,376.0",236.4,Plan,https://www.ndrc.gov.cn/xxgk/zcfb/ghwb/201703/W020190905497919692262.pdf,,
8096,CN,Changsha,Line 6,Line 6 East,2018,2022,0,12.15,100.00%,12.15,0,0,5,,Plan,"6,140.00",CNY,2017,0.2390,1467.46,120.8,0,0,0,0,1.314109416,"1,928.4",158.7,Plan,https://www.ndrc.gov.cn/xxgk/zcfb/ghwb/201703/W020190905497919692262.pdf,,
8130,CN,Changsha,Line 5,Line 5 North Extension,2019,2022,0,3.65,48.49%,1.77,0,0,2,,Plan,"1,409.00",CNY,2017,0.2390,336.75,92.3,0,0,0,0,1.314109416,442.5,121.2,Plan,https://www.ndrc.gov.cn/xxgk/zcfb/ghwb/201703/W020190905497919692262.pdf,,
,CN,Changsha,Line 2 West Extension,Line 2 West Extension Phase 2,2021,2025,0,13.99,98%,13.78,,,11,117,,"12,342.00",CNY,2021,0.2390,2949.74,210.8,0,0,0,0,1.188745987,"3,506.5",250.6,,http://www.rail-transit.com/project/show.php?itemid=501,,
,CN,Changzhou,Line 1,Line 1 Phase 1,2019,,0,34.237,92%,31.635,,,29,117,,"23,297.00",CNY,2021,0.2390,5567.98,162.6,0,0,0,0,1.188745987,"6,618.9",193.3,Trade,http://www.rail-transit.com/project/show.php?itemid=261,,
,CN,Changzhou,Line 2,Line 2 Phase 1,2021,,0,19.79,100%,19.79,,,15,117,,"14,864.00",CNY,2021,0.2390,3552.50,179.5,0,0,0,0,1.188745987,"4,223.0",213.4,,http://www.rail-transit.com/project/show.php?itemid=41,,
,CN,Chengdu,Line 18,Line 18 Phase 1 and 2,2016,2019,0,58.6,65%,37.9,,,13,184,,"34,700.00",CNY,2018,0.237,8223.90,140.3,0,0,0,0,1.28277786,"10,549.4",180.0,,http://www.rail-transit.com/project/show.php?itemid=291,,
,CN,Chengdu,Line 1,Line 1 Phase 3,2013,2020,0,13,43%,5.6,,,10,117,,"5,820.00",CNY,2017,0.239,1390.98,107.0,0,0,0,0,1.314109416,"1,827.9",140.6,,https://www.ndrc.gov.cn/fggz/zcssfz/zdgc/201505/t20150518_1146000.html,,
,CN,Chengdu,Line 10,Line 10 Phase 1,2013,2020,0,10.9,100%,10.9,,,5,138,,"5,520.00",CNY,2017,0.239,1319.28,121.0,0,0,0,0,1.314109416,"1,733.7",159.1,,https://www.ndrc.gov.cn/fggz/zcssfz/zdgc/201505/t20150518_1146000.html,,
,CN,Chengdu,Line 3,Line 3 Phase 2,2013,2020,0,15,60%,9,,,9,117,,"7,030.00",CNY,2017,0.239,1680.17,112.0,0,0,0,0,1.314109416,"2,207.9",147.2,,https://www.ndrc.gov.cn/fggz/zcssfz/zdgc/201505/t20150518_1146000.html,,
,CN,Chengdu,Line 4,Line 4 Phase 2,2013,2020,0,21.3,100%,21.3,,,13,117,,"10,220.00",CNY,2017,0.239,2442.58,114.7,0,0,0,0,1.314109416,"3,209.8",150.7,,https://www.ndrc.gov.cn/fggz/zcssfz/zdgc/201505/t20150518_1146000.html,,
,CN,Chengdu,Line 7,Line 7,2013,2020,0,38.6,100%,38.6,,,31,138,,"27,010.00",CNY,2017,0.239,6455.39,167.2,0,0,0,0,1.314109416,"8,483.1",219.8,,https://www.ndrc.gov.cn/fggz/zcssfz/zdgc/201505/t20150518_1146000.html,,
,CN,Chengdu,Line 5,Line 5 Phase 1 and 2 (redesign),2015,2020,0,49,68%,33.2,,,39,184,,"32,480.00",CNY,2018,0.237,7697.76,157.1,0,0,0,0,1.28277786,"9,874.5",201.5,,https://www.ndrc.gov.cn/fggz/zcssfz/zdgc/201505/t20150518_1146000.html,,
9499,CN,Chengdu,Line 10,Line 10 Phase 2,2016,2020,0,26.7,38.95%,10.4,16.554,0,9,138,Plan,"13,156",CNY,2016,0.2510,3302.156,123.7,0,0,0,0,1.342104605,"4,431.8",166.0,Plan,https://www.ndrc.gov.cn/fggz/zcssfz/zdgc/201607/W020190910671924062945.pdf,,
9494,CN,Chengdu,Line 9,Line 9 Phase 1,2016,2020,0,22.2,100.00%,22.2,0,0,13,,Plan,"20,253",CNY,2017,0.2390,4840.48906,218.0,0,0,0,0,1.314109416,"6,360.9",286.5,Plan,https://www.chengdurail.com/detail/7247.html,,
7856,CN,Chengdu,Line 13,Line 13 Phase 1,2019,2024,0,28.85,91.16%,26.3,0,0,19,,Plan,"23,644.00",CNY,2019,0.2380,5627.27,195.1,0,0,0,0,1.259947899,"7,090.1",245.8,Plan,https://www.ndrc.gov.cn/xxgk/zcfb/ghwb/201908/W020190905497973740066.pdf,,
7928,CN,Chengdu,Line 17,Line 17 Phase 2,2019,2024,0,27.6,100.00%,27.6,0,0,17,,Plan,"20,014.00",CNY,2019,0.2380,4763.33,172.6,0,0,0,0,1.259947899,"6,001.6",217.4,Plan,https://www.ndrc.gov.cn/xxgk/zcfb/ghwb/201908/W020190905497973740066.pdf,,
7786,CN,Chengdu,Line 18,Line 18 Phase 3,2019,2024,0,14.29,100.00%,14.29,0,0,7,,Plan,"14,656.00",CNY,2019,0.2380,3488.13,244.1,0,0,0,0,1.259947899,"4,394.9",307.5,Plan,https://www.ndrc.gov.cn/xxgk/zcfb/ghwb/201908/W020190905497973740066.pdf,,
8026,CN,Chengdu,Line 19,Line 19 Phase 2,2019,2024,0,42.87,100%,42.87,,,12,184,,"35,518.00",CNY,2019,0.2380,8453.28,197.2,0,0,0,0,1.259947899,"10,650.7",248.4,Plan,http://www.rail-transit.com/project/show.php?itemid=470,,
7994,CN,Chengdu,Line 27,Line 27 Phase 1,2019,2024,0,24.86,70%,17.35,,,17,117,,"16,587.00",CNY,2019,0.2380,3947.71,158.8,0,0,0,0,1.259947899,"4,973.9",200.1,Plan,https://www.ndrc.gov.cn/xxgk/zcfb/ghwb/201908/W020190905497973740066.pdf,,
7899,CN,Chengdu,Line 30,Line 30 Phase 1,2019,2024,0,24.78,100.00%,24.78,0,0,24,117,Plan,"19,112.00",CNY,2019,0.2380,4548.66,183.6,0,0,0,0,1.259947899,"5,731.1",231.3,Plan,https://www.ndrc.gov.cn/xxgk/zcfb/ghwb/201908/W020190905497973740066.pdf,,
7808,CN,Chengdu,Line 8,Line 8 Phase 2,2019,2024,0,7.83,100.00%,7.83,0,0,7,,Plan,"7,452.00",CNY,2019,0.2390,1781.03,227.5,0,0,0,0,1.259947899,"2,244.0",286.6,Plan,https://www.ndrc.gov.cn/xxgk/zcfb/ghwb/201908/W020190905497973740066.pdf,,
7977,CN,Chengdu,Line 10,Line 10 Phase 3,2019,2025,0,5.5,100.00%,5.5,0,0,4,138,Plan,"3,716.00",CNY,2019,0.2380,884.41,160.8,0,0,0,0,1.259947899,"1,114.3",202.6,Plan,https://www.ndrc.gov.cn/xxgk/zcfb/ghwb/201908/W020190905497973740066.pdf,,
,CN,Chengdu,Line 3,Line 3 Phase 3 (redesign),2015,,0,12.6,57%,7.2,,,9,117,,"6,240.00",CNY,2015,0.258,1609.92,127.8,0,0,0,0,1.359035428,"2,187.9",173.6,,https://www.ndrc.gov.cn/fggz/zcssfz/zdgc/201505/t20150518_1146000.html,,
,CN,Chengdu,Line 17,Line 17 Phase 1,2021,,0,26.14,79%,20.64,,,9,184,,"17,151.00",CNY,2021,0.2390,4099.09,156.8,0,0,0,0,1.188745987,"4,872.8",186.4,,http://www.rail-transit.com/project/show.php?itemid=76,https://www.163.com/dy/article/DPVGIOAD0514MG5I.html,
9493,CN,Chengdu,Line 8,Line 8 Phase 1,2021,,0,29.1,100%,29.1,,,25,138,,"23,757.00",CNY,2019,0.2380,5654.166,194.3,0,0,0,0,1.259947899,"7,124.0",244.8,Plan,rail-transit.com/project/show.php?itemid=77,https://www.ndrc.gov.cn/xxgk/zcfb/tz/201607/W020190905517098302181.pdf,
,CN,Chengdu,Line S3,Line S3,2021,,1,38.7,27%,10.42,,,7,184,,"12,903.00",CNY,2021,0.2390,3083.82,79.7,0,0,0,0,1.188745987,"3,665.9",94.7,,http://www.rail-transit.com/project/show.php?itemid=540,,
,CN,Chengdu,Line S5,Line S5,2022,,1,59,17%,9.85,,,13,184,,"22,600.00",CNY,2021,0.2390,5401.40,91.5,0,0,0,0,1.188745987,"6,420.9",108.8,,https://www.163.com/dy/article/HFCE3KEU05149A02.html,https://www.12369zb.com/view/482/MUlxBX4B4pnqPFb2iCfa.html,
8066,CN,Chongqing,Ring Line,Ring Line,2012,2016,0,50.93,86%,43.622,,,33,117,,"34,163.00",CNY,2014,0.2660,9087.36,178.4,0,0,0,0,1.360648571,"12,364.7",242.8,,http://www.gzcy.org/uploadfile/2013/0930/20130930103001739.pdf,,
8123,CN,Chongqing,Line 5,Line 5 Phase 1,2013,2017,0,40,,,#N/A,#N/A,25,,Media,"20,046.00",CNY,2013,0.2730,5472.56,136.8,0,0,0,0,1.382720845,"7,567.0",189.2,Media,http://politics.people.com.cn/n/2013/0223/c70731-20575832.html,,
8090,CN,Chongqing,Line 4,Line 4 Phase 1,2013,2018,0,15.77,70.07%,11.05,4.731,0,9,,Plan,"8,805.00",CNY,2013,0.2730,2403.77,152.4,0,0,0,0,1.382720845,"3,323.7",210.8,Plan,https://www.ndrc.gov.cn/fggz/zcssfz/zcgh/201812/W020190910670713741772.pdf,,
7944,CN,Chongqing,Line 10,Line 10,2014,2020,0,44.09,81.15%,35.78,7.06,1.3171,27,,Plan,"31,098.00",CNY,2018,0.2370,7370.23,167.2,0,0,0,0,1.28277786,"9,454.4",214.4,Plan,https://www.ndrc.gov.cn/fggz/zcssfz/zcgh/201812/W020190910670713741772.pdf,,
